lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847517084774028479385,2024,Buchnevich-Schenn-Kyrou,STL,line,5on5,6,1311.0,54.0,0.51,0.55,0.45,11.18,1.14,0.72,2.74,0.37,5.83,4.2,1.1,1.06,1.02,11.0,4.0,8.0,23.0,2.0,1.0,0.0,3.0,0.0,5.0,4.0,9.0,13.0,1.0,2.0,11.0,5.0,0.0,9.0,9.0,5.0,1.0,0.21,0.65,0.29,1.0,1.0,0.0,21.17,15.0,13.94,3.0,0.15,0.29,0.29,1.01,0.95,0.95,13.14,1.09,0.82,3.35,0.4,7.3,5.03,1.07,1.15,1.13,12.0,6.0,1.0,19.0,3.0,1.0,0.0,1.0,0.0,4.0,9.0,9.0,15.0,3.0,6.0,11.0,8.0,3.0,9.0,13.0,4.0,1.0,0.38,0.43,0.27,1.0,2.0,0.0,20.86,18.0,19.41,6.0,0.17,0.27,0.27,0.98,1.05,1.04
847688984775738480281,2024,Walker-Faksa-Toropchenko,STL,line,5on5,42,20319.0,151.0,0.48,0.48,0.47,134.98,11.57,8.74,35.65,4.68,72.69,52.72,11.14,11.78,11.35,128.0,59.0,97.0,284.0,11.0,18.0,0.0,20.0,0.0,50.0,88.0,117.0,176.0,29.0,69.0,209.0,256.0,25.0,83.0,141.0,31.0,15.0,3.73,3.93,3.91,5.0,4.0,2.0,286.54,187.0,188.2,49.0,1.82,3.79,3.51,9.81,9.96,9.88,155.41,12.69,9.58,40.93,5.32,81.69,61.8,12.29,12.71,12.3,145.0,67.0,95.0,307.0,11.0,22.0,2.0,27.0,0.0,67.0,85.0,134.0,201.0,16.0,44.0,167.0,189.0,28.0,84.0,159.0,39.0,14.0,3.98,4.92,3.79,6.0,4.0,1.0,305.95,212.0,213.4,49.0,2.0,3.83,3.83,10.86,10.93,10.73
847967184826608482705,2024,Johnson-Sillinger-Olivier,CBJ,line,5on5,8,3934.0,31.0,0.58,0.46,0.47,29.19,3.55,2.02,7.87,1.07,14.69,10.81,3.43,3.52,3.41,26.0,14.0,18.0,58.0,2.0,7.0,1.0,1.0,0.0,9.0,21.0,24.0,38.0,4.0,14.0,40.0,29.0,14.0,20.0,26.0,11.0,3.0,0.81,1.64,1.1,1.0,0.0,1.0,58.27,40.0,40.34,12.0,0.42,1.69,1.69,2.29,2.28,2.26,33.05,2.58,2.01,8.22,1.14,18.44,13.6,2.49,2.65,2.56,32.0,14.0,22.0,68.0,2.0,2.0,0.0,2.0,0.0,22.0,18.0,30.0,44.0,6.0,18.0,32.0,19.0,11.0,18.0,37.0,7.0,2.0,1.12,0.95,0.51,1.0,1.0,0.0,68.16,46.0,46.29,12.0,0.42,0.51,0.51,2.49,2.54,2.49
847802084811338481596,2024,Reinhardt-Pinto-Amadio,OTT,line,5on5,4,851.0,66.0,0.41,0.5,0.4,4.3,0.22,0.18,0.97,0.12,2.28,2.23,0.22,0.22,0.22,5.0,1.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,9.0,10.0,1.0,2.0,6.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,11.77,6.0,5.96,2.0,0.04,0.0,0.0,0.25,0.25,0.25,6.63,0.32,0.35,1.44,0.19,3.72,2.99,0.31,0.3,0.3,4.0,5.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,8.0,0.0,0.0,8.0,13.0,1.0,3.0,9.0,0.0,0.0,0.32,0.0,0.0,1.0,0.0,0.0,11.64,9.0,8.77,0.0,0.07,0.0,0.0,0.39,0.37,0.37
84799838482144,2024,Ferraro-Thompson,SJS,pairing,5on5,20,3580.0,162.0,0.51,0.53,0.53,30.95,2.47,2.1,7.42,1.06,18.1,12.85,2.44,2.36,2.33,31.0,13.0,19.0,63.0,1.0,2.0,0.0,5.0,0.0,13.0,23.0,30.0,43.0,4.0,8.0,21.0,36.0,4.0,18.0,37.0,4.0,3.0,1.22,0.52,0.74,1.0,0.0,0.0,59.79,44.0,42.25,10.0,0.43,0.43,0.43,2.48,2.37,2.33,27.48,2.39,1.99,6.91,0.98,15.44,11.29,2.31,2.5,2.43,28.0,11.0,18.0,57.0,2.0,2.0,0.0,5.0,1.0,10.0,19.0,26.0,37.0,6.0,12.0,24.0,20.0,0.0,12.0,27.0,12.0,0.0,0.91,1.48,0.0,1.0,1.0,0.0,59.79,39.0,40.85,8.0,0.42,0.22,0.22,2.58,2.72,2.67
847646884784448478498,2024,Debrusk-Miller-Boeser,VAN,line,5on5,23,6572.0,193.0,0.68,0.56,0.57,63.6,5.96,4.08,15.5,2.1,34.69,25.68,5.83,5.98,5.85,62.0,26.0,27.0,115.0,8.0,5.0,0.0,10.0,1.0,30.0,34.0,54.0,80.0,11.0,27.0,83.0,57.0,13.0,36.0,63.0,19.0,6.0,2.0,2.43,1.52,5.0,3.0,0.0,116.37,88.0,88.64,23.0,0.84,1.09,1.09,5.71,5.73,5.69,48.11,2.76,2.73,12.63,1.57,27.19,20.11,2.73,2.76,2.73,40.0,27.0,23.0,90.0,2.0,3.0,0.0,12.0,0.0,21.0,29.0,38.0,65.0,10.0,25.0,64.0,38.0,12.0,39.0,59.0,7.0,1.0,1.67,0.8,0.3,1.0,1.0,0.0,90.3,67.0,67.55,18.0,0.56,0.24,0.24,3.09,3.1,3.07
847647484800028481032,2024,Cotter-Hischier-Noesen,NJD,line,5on5,13,935.0,175.0,0.23,0.5,0.55,8.37,0.47,0.47,1.82,0.28,5.21,3.74,0.47,0.44,0.44,7.0,5.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,6.0,11.0,3.0,6.0,4.0,11.0,2.0,3.0,11.0,1.0,0.0,0.39,0.08,0.0,1.0,0.0,0.0,16.0,12.0,11.62,2.0,0.1,0.0,0.0,0.57,0.53,0.53,7.65,1.55,0.56,1.78,0.26,3.45,2.4,1.41,1.54,1.41,9.0,1.0,7.0,17.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,7.0,8.0,1.0,2.0,8.0,8.0,1.0,6.0,4.0,4.0,2.0,0.13,0.59,0.83,1.0,0.0,1.0,17.37,10.0,10.11,2.0,0.12,0.73,0.73,0.94,0.93,0.91
84788548483503,2024,Shea-Pickering,PIT,pairing,5on5,9,3995.0,39.0,0.52,0.53,0.52,34.19,2.51,2.33,9.04,1.18,19.56,13.37,2.45,2.52,2.46,25.0,23.0,18.0,66.0,4.0,3.0,1.0,11.0,0.0,13.0,17.0,21.0,44.0,7.0,14.0,29.0,22.0,6.0,14.0,38.0,7.0,3.0,1.02,0.81,0.69,2.0,1.0,1.0,68.0,48.0,48.66,7.0,0.47,0.58,0.58,2.41,2.41,2.39,30.8,2.29,2.1,7.68,1.02,17.89,13.01,2.26,2.35,2.32,31.0,13.0,14.0,58.0,3.0,2.0,1.0,9.0,0.0,6.0,24.0,28.0,41.0,5.0,10.0,40.0,32.0,3.0,14.0,37.0,5.0,2.0,1.13,0.63,0.52,1.0,0.0,2.0,59.37,44.0,44.79,6.0,0.43,0.28,0.28,2.44,2.52,2.49
847523584800688481592,2024,Pelletier-Poehling-Deslauriers,PHI,line,5on5,4,874.0,27.0,0.46,0.54,0.55,8.13,0.48,0.45,1.82,0.24,4.53,3.49,0.48,0.43,0.43,4.0,7.0,4.0,15.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,4.0,11.0,0.0,0.0,6.0,8.0,2.0,6.0,9.0,2.0,0.0,0.23,0.25,0.0,0.0,0.0,0.0,13.68,11.0,10.14,2.0,0.09,0.04,0.0,0.57,0.52,0.51,6.63,0.58,0.45,1.72,0.23,3.56,2.47,0.56,0.57,0.56,6.0,3.0,4.0,13.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,8.0,1.0,2.0,4.0,2.0,2.0,0.0,6.0,3.0,0.0,0.21,0.37,0.0,0.0,1.0,0.0,13.47,9.0,9.38,0.0,0.09,0.14,0.14,0.53,0.54,0.54
84815938482964,2024,Struble-Xhekaj,MTL,pairing,5on5,31,7923.0,212.0,0.49,0.56,0.54,52.14,4.09,3.19,14.12,1.88,28.86,21.85,4.05,4.0,3.95,47.0,27.0,42.0,116.0,3.0,8.0,1.0,10.0,0.0,27.0,26.0,44.0,71.0,20.0,49.0,41.0,101.0,7.0,41.0,56.0,14.0,4.0,1.44,1.67,0.98,1.0,2.0,0.0,111.45,74.0,71.64,19.0,0.66,1.07,1.07,3.68,3.57,3.56,46.27,4.24,2.74,11.53,1.48,23.16,18.85,4.17,4.39,4.32,45.0,17.0,28.0,90.0,5.0,4.0,1.0,10.0,0.0,10.0,33.0,40.0,57.0,11.0,31.0,41.0,57.0,12.0,35.0,46.0,9.0,7.0,1.37,1.05,1.81,2.0,1.0,2.0,92.28,62.0,63.4,15.0,0.57,0.87,0.87,3.93,4.05,4.04
84815688482192,2024,Phillips-Vlasic,CHI,pairing,5on5,3,983.0,15.0,0.12,0.29,0.29,5.18,0.17,0.27,1.31,0.15,3.02,2.09,0.17,0.17,0.17,4.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0,0.0,0.0,5.0,7.0,1.0,2.0,7.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,10.5,7.0,7.41,2.0,0.05,0.0,0.0,0.22,0.23,0.23,12.77,1.22,0.85,3.23,0.44,6.28,4.97,1.03,1.12,0.96,12.0,5.0,7.0,24.0,2.0,3.0,0.0,5.0,0.0,4.0,3.0,10.0,15.0,1.0,2.0,13.0,7.0,1.0,5.0,13.0,2.0,2.0,0.45,0.27,0.5,1.0,1.0,0.0,22.74,17.0,16.06,1.0,0.18,0.69,0.69,0.71,0.69,0.65
847796484784348478462,2024,Barbashev-Roy-Kolesar,VGK,line,5on5,21,958.0,252.0,0.51,0.48,0.54,10.14,0.9,0.73,2.62,0.33,5.54,3.89,0.88,0.93,0.91,8.0,6.0,6.0,20.0,2.0,2.0,2.0,1.0,0.0,3.0,6.0,6.0,12.0,1.0,5.0,5.0,14.0,1.0,1.0,11.0,2.0,1.0,0.36,0.26,0.28,0.0,1.0,1.0,20.65,14.0,14.26,0.0,0.15,0.41,0.41,0.64,0.65,0.65,9.45,0.85,0.64,2.65,0.32,4.23,3.31,0.76,0.87,0.78,7.0,5.0,10.0,22.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,10.0,1.0,5.0,4.0,4.0,1.0,5.0,8.0,3.0,1.0,0.23,0.4,0.22,0.0,1.0,1.0,22.24,12.0,12.14,2.0,0.14,0.38,0.38,0.61,0.63,0.59
847689784775738480281,2024,Walker-Sundqvist-Toropchenko,STL,line,5on5,11,1063.0,114.0,0.47,0.59,0.67,8.32,0.71,0.58,2.32,0.32,4.61,3.46,0.68,0.73,0.69,10.0,2.0,5.0,17.0,1.0,2.0,1.0,2.0,0.0,3.0,4.0,9.0,11.0,1.0,2.0,5.0,16.0,2.0,1.0,9.0,2.0,1.0,0.16,0.34,0.2,0.0,1.0,0.0,17.1,12.0,11.97,1.0,0.12,0.37,0.37,0.46,0.47,0.46,4.8,0.81,0.35,1.57,0.15,1.87,1.23,0.7,0.78,0.68,5.0,1.0,6.0,12.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,3.0,7.0,1.0,1.0,3.0,1.0,2.0,0.04,0.13,0.64,0.0,0.0,0.0,11.63,6.0,6.02,1.0,0.08,0.64,0.64,0.26,0.26,0.25
84746008476869,2024,Skjei-Josi,NSH,pairing,5on5,52,15213.0,291.0,0.46,0.54,0.5,138.58,10.92,8.71,37.1,4.71,75.84,54.71,10.68,10.97,10.73,127.0,65.0,92.0,284.0,9.0,10.0,0.0,31.0,0.0,60.0,82.0,118.0,183.0,11.0,25.0,139.0,97.0,25.0,69.0,151.0,31.0,10.0,4.54,3.82,2.57,4.0,5.0,0.0,283.24,192.0,191.94,27.0,1.81,1.84,1.84,10.89,10.92,10.74,138.62,12.72,9.43,34.2,4.59,75.31,54.74,12.04,12.89,12.22,136.0,55.0,53.0,244.0,14.0,17.0,3.0,31.0,0.0,43.0,86.0,122.0,177.0,19.0,41.0,118.0,90.0,34.0,77.0,142.0,36.0,13.0,4.13,4.61,3.98,6.0,7.0,1.0,247.14,191.0,193.62,39.0,1.96,3.63,3.63,11.05,11.21,11.01
847519184763898477380,2024,Brodzinski-Trocheck-Smith,NYR,line,5on5,6,954.0,66.0,0.7,0.69,0.69,8.14,0.59,0.48,2.29,0.27,4.31,3.06,0.57,0.6,0.58,9.0,2.0,7.0,18.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,9.0,11.0,1.0,2.0,12.0,11.0,0.0,2.0,9.0,1.0,1.0,0.22,0.17,0.21,0.0,0.0,0.0,17.34,11.0,10.72,0.0,0.1,0.21,0.21,0.48,0.48,0.45,3.23,0.26,0.22,0.65,0.11,2.17,1.59,0.26,0.25,0.25,5.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,8.0,6.0,1.0,6.0,4.0,1.0,0.0,0.16,0.1,0.0,1.0,0.0,0.0,8.29,5.0,4.98,4.0,0.05,0.0,0.0,0.3,0.3,0.3
84788828482730,2024,Gavrikov-Clarke,LAK,pairing,5on5,45,3091.0,359.0,0.46,0.55,0.55,30.11,1.85,1.73,7.33,1.0,16.8,13.29,1.82,1.82,1.8,27.0,15.0,16.0,58.0,1.0,2.0,0.0,5.0,0.0,13.0,21.0,26.0,41.0,1.0,2.0,10.0,9.0,4.0,9.0,34.0,6.0,2.0,0.67,0.67,0.51,0.0,0.0,1.0,57.69,42.0,41.28,2.0,0.35,0.45,0.45,1.75,1.74,1.73,23.86,2.21,1.67,6.0,0.85,13.45,9.82,2.16,2.2,2.16,18.0,16.0,14.0,48.0,1.0,3.0,1.0,3.0,0.0,14.0,13.0,17.0,33.0,2.0,4.0,9.0,19.0,3.0,12.0,25.0,8.0,1.0,0.77,0.93,0.51,0.0,0.0,1.0,48.71,34.0,34.49,6.0,0.35,0.76,0.76,1.79,1.8,1.78
847846384815778482055,2024,Beauvillier-O'Connor-Tomasino,PIT,line,5on5,3,902.0,13.0,0.31,0.3,0.33,5.26,0.25,0.27,1.33,0.15,2.88,2.12,0.25,0.26,0.26,4.0,3.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,4.0,7.0,3.0,7.0,6.0,1.0,0.0,0.12,0.13,0.0,0.0,0.0,0.0,8.13,7.0,7.1,1.0,0.05,0.0,0.0,0.31,0.31,0.31,9.68,0.57,0.66,2.22,0.35,5.93,4.27,0.57,0.57,0.57,8.0,6.0,5.0,19.0,1.0,0.0,0.0,2.0,0.0,3.0,8.0,7.0,13.0,3.0,6.0,1.0,4.0,0.0,5.0,12.0,2.0,0.0,0.38,0.19,0.0,1.0,0.0,0.0,18.52,14.0,13.83,2.0,0.13,0.0,0.0,0.71,0.7,0.7
847842484815178481754,2024,Nesterenko-Harkins-Leason,ANA,line,5on5,2,975.0,7.0,0.46,0.47,0.45,6.42,0.57,0.39,1.74,0.29,3.52,2.5,0.54,0.54,0.51,5.0,4.0,6.0,15.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,0.0,0.0,5.0,11.0,0.0,7.0,5.0,4.0,0.0,0.11,0.46,0.0,0.0,1.0,0.0,13.37,9.0,8.33,4.0,0.08,0.0,0.0,0.65,0.61,0.58,7.34,0.66,0.49,1.79,0.27,4.56,3.23,0.65,0.69,0.68,5.0,6.0,6.0,17.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,10.0,0.0,0.0,6.0,5.0,1.0,6.0,7.0,4.0,0.0,0.2,0.46,0.0,0.0,1.0,0.0,19.08,11.0,11.62,3.0,0.1,0.0,0.0,0.76,0.79,0.79
84751678478416,2024,Hedman-Cernak,TBL,pairing,5on5,48,3398.0,385.0,0.58,0.54,0.54,30.6,2.53,1.94,7.2,1.22,17.04,13.09,2.46,2.6,2.53,25.0,18.0,19.0,62.0,4.0,2.0,1.0,11.0,0.0,12.0,14.0,21.0,39.0,1.0,2.0,8.0,14.0,3.0,16.0,33.0,9.0,1.0,0.89,1.22,0.42,0.0,3.0,1.0,63.2,43.0,43.92,9.0,0.4,0.43,0.43,2.49,2.56,2.55,25.23,1.86,1.64,6.58,0.98,14.2,10.75,1.76,1.89,1.8,24.0,12.0,16.0,52.0,1.0,5.0,0.0,4.0,0.0,13.0,13.0,23.0,35.0,5.0,10.0,8.0,14.0,3.0,15.0,29.0,5.0,2.0,0.78,0.52,0.56,0.0,1.0,0.0,51.28,36.0,35.72,7.0,0.34,0.78,0.78,1.41,1.44,1.43
847794984815288482896,2024,Kozak-Cozens-Tuch,BUF,line,5on5,2,1090.0,6.0,0.51,0.5,0.53,11.94,0.85,0.79,3.3,0.42,6.88,4.76,0.83,0.89,0.88,9.0,8.0,2.0,19.0,0.0,2.0,0.0,2.0,0.0,5.0,8.0,9.0,17.0,0.0,0.0,7.0,7.0,1.0,7.0,15.0,2.0,0.0,0.5,0.35,0.0,0.0,0.0,0.0,19.48,17.0,17.33,6.0,0.17,0.05,0.04,0.97,1.03,1.01,11.04,0.8,0.63,3.25,0.37,5.81,4.14,0.71,0.79,0.7,13.0,2.0,4.0,19.0,0.0,2.0,0.0,1.0,0.0,9.0,3.0,13.0,15.0,0.0,0.0,5.0,5.0,1.0,5.0,13.0,0.0,2.0,0.3,0.0,0.5,0.0,0.0,0.0,18.66,15.0,14.85,2.0,0.13,0.5,0.5,0.43,0.42,0.39
847121584764838478047,2024,Bunting-Malkin-Rakell,PIT,line,5on5,14,4079.0,127.0,0.5,0.55,0.53,34.97,3.25,2.36,8.94,1.16,18.7,13.59,3.14,3.38,3.26,27.0,21.0,27.0,75.0,3.0,5.0,0.0,9.0,0.0,13.0,18.0,24.0,45.0,4.0,11.0,27.0,23.0,6.0,23.0,33.0,11.0,4.0,0.77,1.52,0.97,1.0,2.0,0.0,75.65,48.0,48.7,10.0,0.49,0.92,0.92,2.83,2.95,2.91,32.18,3.28,2.0,7.71,1.01,16.58,12.42,3.09,3.23,3.06,30.0,13.0,19.0,62.0,2.0,6.0,0.0,4.0,0.0,13.0,18.0,28.0,41.0,6.0,15.0,30.0,28.0,8.0,18.0,28.0,12.0,3.0,0.86,1.6,0.82,1.0,1.0,0.0,62.83,43.0,43.21,6.0,0.41,1.18,1.18,2.51,2.49,2.44
84769028483425,2024,Lindell-Bichsel,DAL,pairing,5on5,17,3271.0,126.0,0.5,0.42,0.51,20.84,1.73,1.29,5.45,0.67,10.16,7.7,1.7,1.76,1.73,23.0,4.0,7.0,34.0,4.0,2.0,1.0,4.0,0.0,8.0,9.0,19.0,23.0,2.0,4.0,33.0,23.0,4.0,14.0,21.0,4.0,2.0,0.65,0.5,0.58,2.0,1.0,1.0,33.9,27.0,26.86,6.0,0.27,0.58,0.58,1.42,1.43,1.43,18.86,1.73,1.12,5.54,0.66,9.83,7.12,1.73,1.74,1.74,17.0,9.0,21.0,47.0,2.0,0.0,0.0,6.0,0.0,5.0,13.0,15.0,24.0,7.0,17.0,21.0,32.0,5.0,9.0,19.0,5.0,2.0,0.58,0.61,0.54,1.0,1.0,0.0,47.27,26.0,26.18,5.0,0.24,0.0,0.0,1.97,1.98,1.97
847646184784098484387,2024,Richard-Couturier-Michkov,PHI,line,5on5,6,831.0,63.0,0.57,0.52,0.48,7.36,0.44,0.54,1.49,0.22,4.33,2.98,0.43,0.42,0.42,6.0,4.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,10.0,0.0,0.0,5.0,4.0,1.0,4.0,9.0,1.0,0.0,0.32,0.12,0.0,0.0,0.0,0.0,15.9,10.0,9.77,3.0,0.11,0.0,0.0,0.55,0.53,0.52,7.45,0.33,0.42,2.02,0.26,4.61,3.37,0.33,0.33,0.33,8.0,3.0,4.0,15.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,7.0,10.0,1.0,2.0,12.0,3.0,1.0,6.0,11.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,15.57,11.0,11.2,3.0,0.08,0.0,0.0,0.41,0.42,0.42
847639984764568482074,2024,Huberdeau-Zary-Coleman,CGY,line,5on5,8,3779.0,33.0,0.48,0.55,0.5,31.07,2.8,2.1,7.39,1.0,17.39,12.33,2.77,2.77,2.74,28.0,15.0,23.0,66.0,2.0,1.0,1.0,7.0,0.0,9.0,24.0,26.0,41.0,3.0,6.0,21.0,20.0,6.0,25.0,32.0,8.0,3.0,0.92,1.14,0.74,1.0,0.0,1.0,65.09,43.0,42.63,13.0,0.44,0.26,0.26,2.98,2.94,2.92,31.38,3.06,2.06,8.05,1.06,16.72,12.05,2.96,3.12,3.01,30.0,13.0,10.0,53.0,6.0,5.0,1.0,7.0,0.0,11.0,14.0,24.0,37.0,4.0,8.0,48.0,25.0,5.0,15.0,32.0,9.0,2.0,0.92,1.48,0.67,2.0,4.0,0.0,54.74,43.0,43.93,8.0,0.43,1.23,1.23,2.26,2.3,2.28
848006884802458481553,2024,Lycksell-Poehling-Brink,PHI,line,5on5,5,1375.0,31.0,0.55,0.49,0.57,11.62,0.72,0.84,2.85,0.37,6.73,4.5,0.7,0.68,0.66,11.0,5.0,3.0,19.0,2.0,1.0,0.0,1.0,0.0,5.0,7.0,9.0,14.0,4.0,8.0,10.0,10.0,1.0,8.0,13.0,3.0,0.0,0.41,0.31,0.0,1.0,1.0,0.0,17.77,16.0,15.13,2.0,0.17,0.03,0.03,0.87,0.81,0.8,8.18,0.59,0.49,1.98,0.29,4.92,3.73,0.59,0.65,0.65,6.0,6.0,8.0,20.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,6.0,12.0,0.0,0.0,11.0,4.0,1.0,7.0,8.0,4.0,0.0,0.24,0.35,0.0,0.0,0.0,0.0,22.48,12.0,13.17,5.0,0.1,0.0,0.0,0.69,0.76,0.76
84764228480865,2024,Reilly-Dobson,NYI,pairing,5on5,7,2881.0,44.0,0.55,0.55,0.48,21.31,2.42,1.66,5.19,0.77,11.05,7.91,2.3,2.34,2.23,15.0,14.0,19.0,48.0,0.0,5.0,0.0,5.0,0.0,7.0,12.0,15.0,29.0,2.0,4.0,29.0,15.0,8.0,12.0,18.0,8.0,3.0,0.55,0.98,0.89,0.0,0.0,0.0,46.98,29.0,28.28,5.0,0.35,1.04,1.04,1.72,1.66,1.63,22.55,1.99,1.24,6.2,0.8,11.94,9.83,1.93,2.1,2.04,26.0,6.0,7.0,39.0,0.0,5.0,0.0,4.0,0.0,9.0,14.0,26.0,32.0,4.0,8.0,20.0,15.0,4.0,9.0,28.0,0.0,4.0,0.78,0.0,1.21,0.0,0.0,0.0,40.79,32.0,33.53,6.0,0.26,0.98,0.98,1.27,1.34,1.31
847646184807978484387,2024,Farabee-Couturier-Michkov,PHI,line,5on5,17,3103.0,194.0,0.64,0.55,0.6,35.87,3.64,2.62,9.25,1.49,19.13,13.86,3.54,3.69,3.59,36.0,14.0,15.0,65.0,3.0,8.0,0.0,2.0,0.0,11.0,26.0,33.0,47.0,3.0,6.0,25.0,13.0,3.0,14.0,34.0,11.0,5.0,0.93,1.5,1.22,0.0,2.0,1.0,64.83,50.0,49.67,7.0,0.55,1.2,1.2,2.99,3.06,3.04,23.87,2.02,1.6,6.15,0.81,12.96,9.47,1.87,2.03,1.89,21.0,12.0,20.0,53.0,2.0,4.0,0.0,6.0,1.0,12.0,8.0,19.0,31.0,1.0,2.0,16.0,24.0,3.0,15.0,26.0,4.0,3.0,0.65,0.49,0.88,0.0,2.0,0.0,54.12,33.0,33.72,8.0,0.34,1.04,1.04,1.3,1.31,1.3
847935384816048481655,2024,Dorofeyev-Schwindt-Howden,VGK,line,5on5,5,807.0,40.0,0.49,0.53,0.54,10.22,0.84,0.8,2.47,0.4,6.26,4.23,0.82,0.87,0.85,9.0,6.0,2.0,17.0,1.0,0.0,0.0,6.0,0.0,1.0,7.0,8.0,14.0,0.0,0.0,10.0,2.0,1.0,1.0,11.0,4.0,0.0,0.39,0.45,0.0,0.0,1.0,0.0,17.79,15.0,15.53,0.0,0.17,0.0,0.0,1.01,1.05,1.01,9.72,0.87,0.54,2.29,0.32,4.87,4.12,0.85,0.86,0.84,11.0,2.0,2.0,15.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,9.0,11.0,0.0,0.0,7.0,7.0,1.0,5.0,9.0,2.0,2.0,0.17,0.26,0.44,1.0,0.0,1.0,14.76,13.0,12.83,4.0,0.11,0.0,0.0,0.98,0.97,0.95
